best_action_reward%nearest_hospital_reward%start_state_latlon
0.3279074253632538%0.31534744244303364%(41.779722222198586, -71.36083333324783)
0.24418294143999997%0.24418294143999997%(41.73555555553188, -71.25166666658106)
0.347590808810044%0.347590808810044%(41.78888888886526, -71.49555555547015)
0.24418294143999997%0.24418294143999997%(41.340555555531566, -71.8244444443593)
0.331334510241273%0.3188783343227153%(41.87638888886533, -71.35888888880338)
0.3457567909214351%0.34258168378528886%(41.86083333330976, -71.45388888880345)
0.24418294143999997%0.24418294143999997%(41.80388888886527, -71.40888888880342)
0.32829586418010714%0.3271995241510796%(41.99722222219876, -71.50083333324793)
0.24418294143999997%0.24418294143999997%(41.97333333330985, -71.48055555547013)
0.3539688207165181%0.34396322314982725%(41.98888888886542, -71.52361111102573)
0.24418294143999997%0.24418294143999997%(41.71222222219853, -71.45222222213678)
0.3367265331797001%0.33296183904120585%(41.79666666664304, -71.42694444435898)
0.24418294143999997%0.24418294143999997%(41.83416666664307, -71.7033333332481)
0.24418294143999997%0.24418294143999997%(42.01388888886544, -71.51833333324795)
0.3501980946755623%0.3501980946755623%(41.82611111108751, -71.47305555547013)
0.34475513869327%0.34475513869327%(41.7049999999763, -71.52722222213684)
0.252048052718964%0.252048052718964%(41.71249999997631, -71.51833333324795)
0.34772408995876963%0.33340562361255816%(41.76249999997635, -71.40722222213675)
0.3148852014879525%0.24418294143999997%(41.98999999997653, -71.54722222213685)
0.24418294143999997%0.24418294143999997%(41.93666666664316, -71.42833333324788)
0.3331592192591787%0.3192934231292928%(41.81472222219861, -71.45472222213678)
0.33278316352283%0.27082881341436627%(41.52222222219838, -71.77249999991481)
0.31513269887614115%0.2528484747702814%(41.86083333330976, -71.53333333324795)
0.329529104439152%0.3261332905841798%(41.872499999976434, -71.42333333324787)
0.24418294143999997%0.24418294143999997%(41.47611111108723, -71.71916666658144)
0.31716046432212125%0.24418294143999997%(41.99027777775431, -71.51583333324794)
0.3347800427529957%0.331357637688394%(41.53999999997617, -71.6413888888036)
0.24418294143999997%0.24418294143999997%(41.73555555553188, -71.29999999991443)
0.24418294143999997%0.24418294143999997%(41.84666666664308, -71.45249999991456)
0.3542815581824715%0.33921882531343994%(41.59499999997622, -71.25916666658107)
0.3174107957097536%0.255183644526458%(41.86999999997644, -71.49444444435903)
0.3283284083453466%0.3250969097757882%(41.869722222198654, -71.45944444435901)
0.3391992572409701%0.3391992572409701%(41.7922222221986, -71.50416666658127)
0.316302627279716%0.24418294143999997%(41.57722222219842, -71.24472222213662)
0.3149979935495706%0.25370071739038047%(41.839166666643074, -71.43027777769233)
0.34268682882726337%0.3276042922541954%(41.965833333309845, -71.71027777769254)
0.31440845900353964%0.25419172364994197%(41.65361111108737, -71.51305555547016)
0.24418294143999997%0.24418294143999997%(41.75666666664301, -71.64611111102583)
0.357967476281075%0.354963349785425%(41.889444444420896, -71.40388888880341)
0.32746680329622074%0.3247620495998089%(41.84944444442086, -71.38944444435896)
0.2520871156308865%0.2520871156308865%(41.80166666664304, -71.42111111102565)
0.31666082900598286%0.24418294143999997%(41.49777777775392, -71.16249999991433)
0.3515031303318161%0.3515031303318161%(41.40055555553162, -71.73944444435924)
0.3512735066381992%0.3512735066381992%(41.84249999997641, -71.40583333324786)
0.3425680404329936%0.3319636563961679%(41.48888888886502, -71.31305555547)
0.24418294143999997%0.24418294143999997%(41.53888888886506, -71.68638888880363)
0.3334311444347665%0.3334311444347665%(41.83027777775418, -71.57583333324799)
0.32171089508723355%0.32171089508723355%(41.81749999997639, -71.53972222213685)
0.3436001082650403%0.34062053908224726%(41.90861111108757, -71.38861111102563)
0.3210779423974264%0.2590733076352467%(41.86638888886532, -71.39444444435895)
0.24418294143999997%0.24418294143999997%(41.39583333330939, -71.8283333332482)
0.34012798686514295%0.3375139865400116%(41.98055555553208, -71.41611111102564)
0.33254544249760687%0.33254544249760687%(41.805833333309714, -71.52555555547018)
0.33807341638260097%0.33478545877907473%(41.84666666664308, -71.43111111102566)
0.34397854731208155%0.3303362526013877%(41.733888888865216, -71.40666666658119)
0.32697449937720763%0.26571527202335615%(41.99583333330987, -71.48638888880348)
0.24418294143999997%0.24418294143999997%(41.65666666664293, -71.60166666658135)
0.3485538741644293%0.33542270776635486%(41.75777777775412, -71.34305555547003)
0.33426742762757744%0.3245497720235972%(41.85638888886531, -71.34583333324781)
0.24418294143999997%0.24418294143999997%(41.81138888886528, -71.43888888880343)
0.33924887439004564%0.3261960986105477%(41.81833333330973, -71.37333333324783)
0.3306021427148668%0.32730741296297816%(41.85944444442087, -71.41888888880342)
0.3193467314151745%0.2567153440981459%(41.801944444420826, -71.43166666658121)
